,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,class
3540,110.6171875,97.017578125,77.3544921875,21.902659689289877,22.254030612667034,21.468143171371423,479.72650146484375,495.2418785095215,460.88117122650146,0.17159444893911213,0.30440103143968383,0.24263703567493267,-0.20523352488910485,0.004464595932313298,0.0549983010201851,0
3541,107.421875,92.2841796875,74.90625,20.278956678891916,20.77578179257552,21.11984497013413,411.236083984375,431.6331090927124,446.0478515625,-0.315549147769123,-0.4337073780716201,-0.42986707983601585,0.5129300054751114,0.2990564253562944,0.2323942079850423,0
3542,106.97265625,87.732421875,68.740234375,23.352120202335716,22.553207132180148,21.852061686373403,545.3215179443359,508.6471519470215,477.51259994506836,-0.24837033322298058,-0.15037753552489183,-0.22060949277589884,0.3340801440594179,0.5145747396259792,0.2931169808084739,0
3543,98.7744140625,79.8369140625,62.2509765625,17.350446051104917,17.501723259139077,16.927940655247337,301.03797817230225,306.31031703948975,286.5551748275757,-0.14231469006711772,-0.13454281003995036,-0.1381031834627634,0.4611997141391462,0.28199532063657484,0.32327267723069086,0
3544,95.978515625,83.3505859375,65.5712890625,15.430588259902176,16.01315193248747,16.35682423698341,238.10305404663086,256.42103481292725,267.54569911956787,-0.27537504776483385,-0.13179119324758234,-0.06128425224076641,1.449392930706992,1.1458439138550958,0.7383872841163002,0
3545,88.970703125,75.1865234375,58.3564453125,22.070092556287914,21.30730724000016,20.96283209758874,487.08898544311523,454.0013418197632,439.4403295516968,-0.19030838248920098,-0.19629367119076035,-0.15428438138597683,0.21641800757284546,0.2957913429275889,0.29517846136193304,0
3546,83.05859375,67.6142578125,51.1904296875,16.829118307934642,17.383334102734224,16.720118700135433,283.21922302246094,302.1803045272827,279.56236934661865,-0.10571175637914684,-0.35232475267088914,-0.24079476814397063,0.722526158297446,0.39863473889182943,0.362454199248444,0
3547,85.134765625,68.3896484375,55.28125,17.425382279919095,17.65731551744641,17.203713943143207,303.64394760131836,311.7807912826538,295.9677734375,-0.30119147630342463,-0.3273288828762735,-0.3075706374772832,0.170108941918516,0.08412891366517838,0.017560415896301862,0
3548,77.53125,61.669921875,47.9423828125,23.326382428218484,21.72975066714748,20.579106150345904,544.1201171875,472.1820640563965,423.4996099472046,-0.3146434457907345,-0.16696024717539337,-0.039850410533077064,0.5008127721791489,0.3957578953312253,0.03282589062795527,0
3549,67.95703125,53.232421875,41.7421875,21.021475936801476,19.7542688126395,18.576014059529665,441.90245056152344,390.2311363220215,345.06829833984375,-0.369696723092907,-0.2870053739705947,-0.17203367153692437,-0.09373831920929199,-0.20981734619634995,-0.4325565526139794,0
3550,82.8837890625,64.9541015625,48.2939453125,15.814018297242018,15.484078351517569,15.078846241200262,250.08317470550537,239.75668239593506,227.37160396575928,0.08068435436091062,0.20080888036811573,0.1854344094150776,0.3980828615173193,0.5886047406623662,0.5622470425830586,0
