,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,class
9052,110.2119141,109.265625,82.34667969,10.54413227,9.508515406,8.512624397,111.1787252,90.41186523,72.46477413,0
9053,114.9580078,115.0986328,94.00976563,23.56687613,23.52386251,26.92545958,555.3976507,553.3721075,724.9803734,0
9054,103.7871094,105.4560547,78.88671875,12.98299631,12.04037894,10.03708258,168.5581932,144.9707251,100.7430267,0
9055,111.2783203,110.4023438,83.41503906,12.11886438,9.892697471,9.368049945,146.8668737,97.86546326,87.76035976,0
9056,113.8046875,112.9033203,85.08789063,9.673626028,8.460352658,7.832978775,93.57904053,71.5775671,61.35555649,0
9057,114.1123047,112.4414063,85.5390625,9.576689073,8.485194158,7.717828734,91.71297359,71.9985199,59.56488037,0
9058,112.984375,112.7548828,84.76269531,9.308606044,8.190688524,7.605721977,86.65014648,67.0873785,57.8470068,0
9059,112.9140625,111.2148438,84.50976563,10.11179876,8.953260491,8.135084027,102.2484741,80.16087341,66.17959213,0
9060,115.9589844,114.4902344,86.77246094,10.48763583,9.296541609,8.629074185,109.9905052,86.42568588,74.46092129,0
9061,114.8779297,111.7832031,84.9453125,9.587372738,8.442352256,7.676627061,91.91771603,71.27331161,58.93060303,0
9062,114.5234375,113.4960938,86.46582031,8.416724277,7.771893495,7.35184419,70.84124756,60.40232849,54.049613,0
9063,116.2558594,114.4697266,87.69238281,9.40489841,8.379608196,7.912491397,88.45211411,70.21783352,62.6075201,0
9064,109.9414063,110.2568359,82.57324219,9.81202648,8.529558678,7.940237399,96.27586365,72.75337124,63.04736996,0
9065,116.4287109,115.0068359,86.484375,9.953838568,9.122803254,8.529575729,99.07890224,83.22553921,72.75366211,0
9066,113.3876953,111.7792969,84.26660156,9.038064306,8.029372415,7.343166052,81.68660641,64.47082138,53.92208767,0
9067,115.9648438,113.7685547,86.33496094,9.855535325,8.902035596,8.353055929,97.13157654,79.24623775,69.77354336,0
9068,115.7431641,112.4375,85.42773438,9.299458787,8.245500667,7.326685782,86.47993374,67.98828125,53.68032455,0
9069,116.8496094,113.875,86.23925781,10.86982815,9.655794892,8.987968403,118.1531639,93.234375,80.78357601,0
9070,117.1523438,114.7988281,87.26269531,11.56014479,10.38471677,9.768428846,133.6369476,107.8423424,95.42220211,0
9071,116.7226563,114.0849609,86.69824219,11.10317533,9.924500558,9.257057951,123.2805023,98.49571133,85.69312191,0
9072,118.0117188,114.6835938,87.43652344,11.37422127,9.631972129,9.260228404,129.3729095,92.77488708,85.7518301,0
9073,116.4189453,113.2841797,86.26367188,10.96208275,9.669454145,8.929892337,120.1672583,93.49834347,79.74297714,0
9074,106.5371094,108.3300781,81.17382813,10.13765557,8.52365926,7.787526246,102.7720604,72.65276718,60.64556503,0
9075,115.9619141,113.6953125,86.46484375,10.83566497,9.621191287,8.904809882,117.4116354,92.56732178,79.29563904,0
9076,112.7119141,111.1611328,84.328125,9.79895635,8.984927325,8.550501973,96.01954556,80.72891903,73.11108398,0
9077,110.9140625,110.8271484,83.38183594,9.284691991,8.011491092,7.571901578,86.20550537,64.18398952,57.3336935,0
9078,113.4238281,111.6015625,84.24316406,10.929732,9.872103882,9.133688722,119.4590416,97.45843506,83.42426968,0
9079,110.9677734,110.9511719,83.78027344,10.90342623,9.479395758,8.792617282,118.8847036,89.85894394,77.31011868,0
9080,107.4716797,107.7246094,81.06542969,10.59403478,9.4347233,8.393904516,112.233573,89.01400375,70.45763302,0
9081,105.7666016,106.4677734,79.88476563,11.17628706,9.52448205,8.507602433,124.9093924,90.71575832,72.37929916,0
9082,111.1640625,109.0849609,82.8046875,10.82768251,9.799733355,8.966132975,117.2387085,96.03477383,80.39154053,0
9083,107.2929688,106.6738281,80.37695313,10.349088,9.336015747,8.43567666,107.1036224,87.16119003,71.16064072,0
9084,104.9716797,107.4941406,81.34765625,12.00553985,11.67755111,12.00424056,144.132987,136.3652,144.1017914,0
9085,106.3505859,107.875,81.31347656,12.90337966,12.0840966,12.26578917,166.4972067,146.0253906,150.449584,0
9086,107.5429688,108.1669922,81.60742188,11.82374256,10.50439102,9.538684784,139.8008881,110.3422308,90.98650742,0
9087,112.1923828,110.3828125,83.95214844,11.47522384,10.7154212,9.598820691,131.6807623,114.8202515,92.13735867,0
9088,115.6220703,112.7167969,86.39648438,12.3100704,10.99111285,9.78095184,151.5378332,120.8045616,95.66701889,0
9089,114.3095703,112.1992188,85.60839844,12.10706092,10.42698569,9.525970247,146.580924,108.7220306,90.74410915,0
9090,115.3378906,113.3251953,85.41601563,11.91150187,10.41655411,9.561109853,141.8838768,108.5045996,91.41482162,0
9091,121.0644531,116.2412109,88.49511719,9.633911565,8.794386354,8.405144885,92.81225204,77.34123135,70.64646053,0
9092,117.7099609,114.4492188,86.72167969,10.15778154,9.018934043,8.270079654,103.1805258,81.34117126,68.39421749,0
9093,117.7675781,112.8037109,85.9765625,9.755841779,9.016886605,8.069367079,95.17644882,81.30424404,65.11468506,0
9094,119.7138672,115.9189453,88.36816406,11.47684332,10.08732731,9.331681281,131.7179327,101.7541723,87.08027554,0
9095,115.4921875,113.5869141,86.046875,12.64771848,10.42300006,9.856081066,159.9647827,108.6389303,97.14233398,0
9096,113.6855469,110.484375,84.45996094,11.30164993,9.715571727,8.811965764,127.7272911,94.39233398,77.65074062,0
9097,111.1835938,109.9238281,83.0390625,11.27512318,9.879649746,9.119884991,127.1284027,97.6074791,83.17230225,0
9098,117.7929688,114.5029297,87.23730469,8.926682121,8.257571763,7.818456165,79.68565369,68.18749142,61.1282568,0
9099,110.5029297,109.4736328,83.01269531,9.775606959,9.068924882,8.281711954,95.56249142,82.24539852,68.58675289,0
9100,119.8085938,115.3144531,88.00878906,11.29083234,10.05185511,9.391387807,127.4828949,101.0397911,88.19816494,0
9101,110.890625,109.8212891,82.55175781,12.36449009,10.66217284,9.621511992,152.8806152,113.6819296,92.573493,0
9102,112.1572266,111.7607422,84.55175781,9.610565806,8.814847972,8.210443571,92.36297512,77.70154476,67.41138363,0
9103,111.265625,111.046875,83.62695313,8.968246393,8.160723749,7.600980103,80.42944336,66.59741211,57.77489853,0
9104,115.5322266,112.5693359,85.97851563,10.90060458,9.41797842,8.801274285,118.8231802,88.69831753,77.46242905,0
9105,114.8037109,111.8867188,85.11816406,10.00632348,8.743237307,7.979875943,100.1265097,76.44419861,63.67842007,0
9106,114.7050781,113.6435547,86.04492188,9.702555518,8.823402911,8.170182879,94.13958359,77.85243893,66.75188828,0
9107,110.8466797,111.1054688,83.58300781,11.01742799,9.577531557,8.8859387,121.3837194,91.72911072,78.95990658,0
9108,115.859375,113.6152344,86.49511719,10.31277225,9.223695831,8.619335526,106.3532715,85.07656479,74.29294491,0
9109,119.7333984,115.3242188,88.11035156,8.418741751,8.112512,7.552713856,70.87521267,65.81285095,57.0434866,0
9110,118.6201172,114.8144531,87.26171875,10.80198303,9.405613875,8.80162557,116.6828375,88.46557236,77.46861267,0
9111,117.1220703,114.7373047,87.38769531,8.40025002,7.850802044,7.151478005,70.5642004,61.63509274,51.14363766,0
9112,119.9101563,115.4667969,87.96777344,8.676011647,8.276878038,7.634851252,75.2731781,68.50671005,58.29095364,0
9113,116.6855469,114.4589844,86.59472656,10.87808622,9.537768127,8.489700304,118.3327599,90.96902084,72.07501125,0
9114,116.2617188,113.0927734,85.95703125,10.67954105,9.527416571,8.87060352,114.052597,90.77166653,78.68760681,0
9115,110.5244141,110.8710938,83.75,9.881395756,8.762545937,8.262656012,97.64198208,76.7822113,68.27148438,0
9116,115.1191406,114.0898438,86.24804688,9.468877105,8.586288487,8.255265607,89.65963364,73.72434998,68.14941025,0
9117,114.2382813,111.9316406,85.31152344,8.818917177,8.043899015,7.442987998,77.77330017,64.70431137,55.39807034,0
9118,115.0439453,113.4619141,86.69628906,10.50339521,9.71269479,9.032522937,110.321311,94.33644009,81.5864706,0
9119,110.8027344,110.7255859,83.86132813,11.80845468,10.74017946,9.821865982,139.4396019,115.3514547,96.46905136,0
9120,115.4716797,112.5849609,85.3359375,11.27675545,9.907709297,9.14512109,127.1652136,98.16270351,83.63323975,0
9121,118.8339844,114.6425781,87.36914063,9.592262575,8.807466625,8.192416513,92.01150131,77.57146835,67.11568832,0
9122,115.4472656,112.4345703,85.359375,12.06376096,10.69707248,9.748384782,145.5343285,114.4273596,95.03100586,0
9123,111.7832031,111.0078125,84.02246094,11.86775565,10.18260703,9.256885286,140.8436241,103.6854858,85.68992519,0
9124,116.8408203,113.3603516,86.36035156,10.47033821,9.546045395,8.846456646,109.6279821,91.12698269,78.25979519,0
9125,116.7714844,114.5859375,87.33691406,13.01090766,11.61098103,11.09726021,169.2837181,134.8148804,123.1491842,0
9126,116.1113281,113.3349609,85.82128906,11.5089685,9.965375036,9.234165919,132.456356,99.30869961,85.26982021,0
9127,116.125,113.3310547,86.3828125,8.608453331,7.693009488,7.26520076,74.10546875,59.18239498,52.78314209,0
9128,115.6230469,113.5683594,86.33203125,12.61201746,10.45513176,9.735120325,159.0629845,109.3097801,94.77256775,0
9129,115.9121094,113.2070313,86.28027344,8.157751888,7.437507181,6.915121672,66.54891586,55.31651306,47.81890774,0
9130,112.7216797,111.0966797,83.88867188,7.874980079,7.099421515,6.669463747,62.01531124,50.40178585,44.48174667,0
9131,116.5361328,113.4873047,86.45507813,10.00608521,8.84136645,8.453568819,100.1217413,78.1697607,71.46282578,0
9132,111.2626953,110.9150391,83.52441406,10.41128514,9.229263518,8.40267057,108.3948584,85.17930508,70.6048727,0
9133,107.9707031,107.8027344,81.30371094,10.13401995,8.845249009,7.997957863,102.6983604,78.23843002,63.96732998,0
9134,114.6455078,112.7763672,85.78222656,10.13725721,8.95778882,8.527324905,102.7639837,80.24198055,72.71527004,0
9135,112.1953125,112.4609375,84.31738281,11.23214458,10.16631412,9.285397358,126.1610718,103.3539429,86.21860409,0
9136,111.6669922,111.2177734,83.45898438,10.66945865,9.439074606,8.67334038,113.837348,89.09612942,75.22683334,0
9137,112.6708984,110.8632813,83.34179688,11.01269211,9.850585889,9.156536423,121.2793875,97.03404236,83.84215927,0
9138,116.7421875,112.625,85.50195313,11.32819774,10.16139293,9.41781868,128.328064,103.2539063,88.69530869,0
9139,112.3310547,111.3730469,83.91601563,11.44530013,10.2483562,9.282921637,130.994895,105.0288048,86.17263412,0
9140,113.6552734,112.4550781,84.97265625,10.87703427,10.0648257,9.389948206,118.3098745,101.3007164,88.17112732,0
9141,113.8583984,112.9072266,85.26367188,10.92662262,9.516750576,8.609860388,119.3910818,90.56854153,74.12969589,0
9142,119.7724609,116.0810547,88.40039063,10.67296084,9.204823828,8.641392927,113.9120932,84.7287817,74.67367172,0
9143,112.4814453,111.0869141,84.08398438,10.84143741,9.376419926,8.494528187,117.5367651,87.91725063,72.15700912,0
9144,114.5283203,112.0341797,85.19921875,10.77700001,9.241011454,8.471076674,116.1437292,85.39629269,71.75914001,0
9145,109.7519531,110.0458984,83.12988281,10.09568461,8.683612146,7.975899096,101.9228477,75.4051199,63.61496639,0
9146,110.8457031,108.5322266,84.3125,14.71239981,13.31084704,10.17349497,216.4547081,177.1786489,103.5,0
9147,119.4882813,113.4580078,89.00097656,13.8828757,12.01285909,11.72599772,192.7342377,144.3087835,137.4990225,0
9148,126.8173828,116.6455078,93.52734375,17.84106401,13.22455987,14.42766285,318.303565,174.8889837,208.1574554,0
9149,125.4785156,115.3681641,91.49804688,15.85183864,12.01050168,12.85161697,251.2807884,144.2521505,165.1640587,0
9150,121.2529297,112.5625,87.90234375,7.818965525,6.825246104,6.594581877,61.13622189,46.58398438,43.48851013,0
9151,117.0380859,111.2978516,84.67675781,6.054240076,5.326649839,4.59258136,36.6538229,28.37319851,21.09180355,0
9152,116.0390625,109.9003906,83.25195313,7.218170803,6.234812786,5.477492663,52.10198975,38.87289047,30.00292587,0
9153,116.375,110.4609375,83.99902344,8.667918579,7.425439111,6.616961443,75.1328125,55.137146,43.78417873,0
9154,118.9179688,113.0615234,86.33496094,7.427324274,6.393289025,5.899889796,55.16514587,40.87414455,34.80869961,0
9155,125.2265625,115.3701172,87.71875,5.702027934,5.593900625,4.996971739,32.51312256,31.29172421,24.96972656,0
9156,124.4521484,114.8398438,87.01367188,9.452887666,8.739040814,7.974557234,89.35708523,76.37083435,63.59356308,0
9157,123.8564453,114.3154297,86.83398438,7.712351692,7.506710293,6.626162733,59.48036861,56.35069942,43.90603256,0
9158,125.3798828,114.9951172,87.70507813,7.686434478,6.906389675,6.541553893,59.08127499,47.69821835,42.79192734,0
9159,123.484375,113.4970703,86.01171875,8.474902631,8.026810009,7.340082819,71.82397461,64.42967892,53.8768158,0
9160,126.6328125,116.9121094,89.13964844,9.913489936,8.973272479,8.280190396,98.27728271,80.51961899,68.561553,0
9161,122.8085938,113.1435547,86.85351563,7.204496505,6.692747464,6.077785767,51.9047699,44.79286861,36.93947983,0
9162,128.6689453,118.0751953,90.39355469,10.26098746,8.821649171,8.320508211,105.2878637,77.8214941,69.2308569,0
9163,124.8320313,115.7636719,88.1640625,7.396493401,7.127933099,6.53210502,54.70811462,50.80743027,42.668396,0
9164,123.0625,114.7763672,88.06347656,7.184918014,6.812914844,6.120922911,51.62304688,46.41580868,37.46569729,0
9165,124.3896484,116.1005859,88.54785156,7.890456698,6.920632623,6.343954374,62.25930691,47.89515591,40.2457571,0
9166,127.0849609,117.7431641,90.79003906,7.878819039,7.263958287,6.765019343,62.07578945,52.76508999,45.76548672,0
9167,124.4003906,115.5029297,88.30566406,6.452337258,6.404800995,5.801680719,41.6326561,41.02147579,33.65949917,0
9168,123.7314453,115.3994141,88.52050781,5.549946109,5.345270219,4.763505608,30.80190182,28.57191372,22.69098568,0
9169,124.4541016,116.0869141,88.06933594,7.946097876,7.548752008,6.676544557,63.14047146,56.98365688,44.57624722,0
9170,123.0888672,115.7382813,88.83886719,6.666652163,6.129770095,5.247991904,44.44425106,37.57408142,27.54141903,0
9171,124.1416016,116.5507813,89.30859375,5.778332691,5.841272818,5.337851677,33.38912868,34.12046814,28.49266052,0
9172,119.5205078,113.6484375,87.27246094,6.144704381,5.791750388,5.344479427,37.75739193,33.54437256,28.56346035,0
9173,97.66699219,93.7734375,69.61035156,5.036143228,4.875544591,4.319235034,25.36273861,23.77093506,18.65579128,0
9174,87.8515625,85.41601563,64.01367188,8.297651064,8.247441444,6.387687176,68.85101318,68.02029037,40.80254745,0
9175,85.88378906,85.62207031,66.90527344,13.41077178,12.61342063,12.24544764,179.8487997,159.0983801,149.9509878,0
9176,87.51953125,88.39648438,63.51171875,5.516453494,5.185525541,4.328532176,30.43125916,26.88967514,18.7361908,0
9177,93.04785156,91.61914063,66.26757813,6.476569494,5.9597826,5.129826576,41.94595242,35.51900864,26.3151207,0
9178,91.66015625,90.91796875,64.93359375,7.178372899,6.570315984,5.685223134,51.52903748,43.16905212,32.32176208,0
9179,82.66015625,81.11914063,60.17089844,6.711677555,7.077242967,5.319581014,45.0466156,50.08736801,28.29794216,0
9180,83.68457031,83.92675781,62.01660156,11.3946909,10.79657004,8.77355745,129.8389807,116.5659246,76.97531033,0
9181,106.2841797,97.85058594,73.18164063,10.17206959,9.116013321,7.938989454,103.4709997,83.10169888,63.02755356,0
9182,105.2783203,98.93457031,74.17480469,8.421494003,7.664384468,6.728532846,70.92156124,58.74278927,45.27315426,0
9183,97.78613281,93.96289063,70.04394531,10.59509408,10.00090767,8.131789379,112.2560186,100.0181541,66.1259985,0
9184,88.67480469,85.68359375,64.47851563,8.2418704,7.954674111,6.219105466,67.9284277,63.27684021,38.6772728,0
9185,91.67871094,88.03320313,66.08105469,6.816032334,6.968460693,5.557606034,46.45829678,48.55944443,30.88698483,0
9186,84.30371094,87.07617188,62.87597656,7.209378786,7.11471699,5.916347934,51.97514248,50.61919785,35.00317287,0
9187,98.50585938,96.56445313,70.45019531,9.799651463,8.756010552,7.609067625,96.03316879,76.66772079,57.89791012,0
9188,79.92382813,87.91699219,61.30371094,5.109547837,4.963533458,4.172143706,26.1074791,24.63666439,17.4067831,0
9189,81.1484375,87.41796875,60.80761719,5.389283121,5.817463386,4.531045317,29.04437256,33.84288025,20.53037167,0
9190,61.31640625,71.55078125,40.90625,23.37340161,24.02524225,22.66810035,546.3159027,577.212265,513.8427734,0
9191,63.00976563,75.78027344,40.16894531,22.47998029,22.49673504,21.61004207,505.349514,506.1030874,466.9939184,0
9192,70.65039063,74.04980469,44.26757813,18.93153887,17.12968857,18.42236359,358.4031639,293.4262304,339.3834801,0
9193,68.98632813,68.25390625,47.61914063,15.64273395,14.99609273,14.54590876,244.6951256,224.8827972,211.5834618,0
9194,58.11132813,61.85253906,41.63476563,26.74202766,26.42362101,27.17347703,715.1360435,698.2077475,738.3978539,0
9195,91.53417969,90.18652344,80.86035156,7.887812228,7.636477915,9.840973332,62.21758175,58.31579494,96.84475613,0
9196,82.46679688,88.47167969,61.93652344,19.21142826,18.38841928,18.56725723,369.0789757,338.1339636,344.743041,0
9197,108.8173828,110.515625,81.81835938,5.001059515,4.552187618,3.992450743,25.01059628,20.72241211,15.93966293,0
9198,108.6435547,111.9941406,81.94628906,6.621380015,5.873002058,5.548089295,43.8426733,34.49215317,30.78129482,0
9199,99.61035156,108.7949219,79.27050781,6.123686903,4.909625988,5.047631458,37.49954128,24.10442734,25.47858334,0
9200,92.78027344,98.8515625,71.16308594,6.027084177,6.044063259,5.433346532,36.32574368,36.53070068,29.52125454,0
9201,90.63867188,100.9716797,71.48046875,6.08776217,6.000014544,5.380412371,37.06084824,36.00017452,28.94883728,0
9202,95.50683594,104.1074219,74.65625,5.801396665,4.186821726,4.768569787,33.65620327,17.52947617,22.73925781,0
9203,99.48828125,104.6074219,75.83300781,5.25965067,5.296131363,5.129232659,27.66392517,28.04900742,26.30902767,0
9204,105.3076172,108.6542969,78.54785156,5.196725662,5.156876959,4.971958012,27.0059576,26.59337997,24.72036648,0
9205,93.19824219,97.52929688,70.9140625,6.401656649,5.970068661,6.024562152,40.98120785,35.64171982,36.29534912,0
9206,111.2910156,114.5292969,82.86621094,25.20112995,21.68018431,20.31054488,635.0969505,470.0303917,412.5182333,0
9207,105.4316406,111.6679688,80.62792969,6.270997139,4.930880588,4.296305782,39.32540512,24.31358337,18.45824337,0
9208,98.33203125,108.7285156,77.40820313,6.503688059,4.463888018,4.471412133,42.29795837,19.92629623,19.99352646,0
9209,105.3320313,111.2207031,80.66308594,4.262288,4.418767801,3.943294923,18.167099,19.52550888,15.54957485,0
9210,107.8085938,112.3671875,79.13574219,8.439495388,7.428167563,7.525875406,71.2250824,55.17767334,56.63880062,0
9211,143.1650391,141.2626953,103.9746094,49.48037715,39.00388521,34.48085038,2448.307723,1521.303061,1188.929043,0
9212,171.4775391,160.1591797,121.3300781,47.69193831,38.28392916,33.24768603,2274.52098,1465.659232,1105.408627,0
9213,110.4345703,114.1982422,83.015625,4.547451232,4.133130817,3.602807878,20.67931271,17.08277035,12.98022461,0
9214,104.4941406,110.7167969,79.31347656,3.220716154,3.92132978,2.924568281,10.37301254,15.37682724,8.553099632,0
9215,96.55078125,103.6503906,74.99707031,5.619212246,5.335688349,5.64190093,31.57554626,28.46957016,31.8310461,0
9216,90.32128906,100.2333984,70.39746094,12.9132962,11.49741894,10.92182955,166.7532187,132.1906424,119.2863607,0
9217,131.0039063,131.5869141,95.71484375,50.42940595,36.25514867,33.75273042,2543.124985,1314.435805,1139.246811,0
9218,204.4013672,184.7783203,144.5146484,33.05103827,26.92344251,27.09798086,1092.371131,724.8717566,734.3005667,0
9219,110.2880859,114.0048828,82.06445313,10.00068429,9.942558441,8.880266158,100.0136862,98.85446835,78.85912704,0
9220,107.9775391,113.2626953,82.23828125,6.097393414,6.148737085,5.815343674,37.17820644,37.80696774,33.81822205,0
9221,139.7753906,127.7373047,92.49414063,34.67748081,25.8108038,24.88398795,1202.527676,666.1975927,619.2128563,0
9222,106.5791016,112.2402344,80.86035156,5.878289702,4.818269912,4.555327225,34.55428982,23.21572495,20.75100613,0
9223,108.5322266,112.3261719,81.19824219,32.23126479,27.38707387,24.00603677,1038.85443,750.051815,576.2898016,0
9224,98.12402344,107.5205078,77.76367188,42.87296425,32.83816808,31.27681363,1838.091063,1078.345283,978.2390709,0
9225,82.67285156,91.18164063,65.34277344,6.857463805,5.324271411,5.441331851,47.02480984,28.34786606,29.60809231,0
9226,91.18554688,102.9912109,79.40429688,35.53275813,34.14175014,39.14349879,1262.5769,1165.659102,1532.213497,0
9227,82.12011719,93.68457031,65.50195313,19.53862925,17.7561916,16.06632968,381.7580328,315.28234,258.1269493,0
9228,85.13769531,92.80957031,70.75,4.53605187,4.308633481,4.656564587,20.57576656,18.56432247,21.68359375,0
9229,87.7890625,97.53613281,69.70117188,5.103655773,3.187601574,3.170690757,26.04730225,10.16080379,10.05327988,0
9230,91.37792969,96.86230469,78.23925781,34.92671934,33.80804593,32.42913521,1219.875724,1142.98397,1051.64881,0
9231,90.75585938,95.24316406,68.57226563,3.83229554,3.656710995,3.537004761,14.68648911,13.3715353,12.51040268,0
9232,109.9951172,109.7822266,89.796875,31.06833094,26.36523139,30.45738169,965.2411871,695.1254263,927.6520996,0
9233,141.9082031,116.1923828,101.4765625,39.15707764,40.28256035,37.73545143,1533.27673,1622.684669,1423.964294,0
9234,111.4707031,107.1611328,97.21289063,49.55717107,50.56366281,47.87968717,2455.913204,2556.683997,2292.464443,0
9235,107.1015625,103.4726563,90.90136719,45.56952361,45.55805485,43.89348166,2076.581482,2075.536362,1926.637733,0
9236,99.96484375,109.1669922,79.69433594,7.953277526,6.224670889,6.281119957,63.25462341,38.74652767,39.45246792,0
9237,134.5019531,112.5683594,89.07910156,18.4967796,16.23133588,15.36949192,342.1308556,263.4562645,236.221282,0
9238,88.19921875,97.52441406,71.84375,4.953234361,4.85627309,4.542228081,24.53453064,23.58338833,20.63183594,0
9239,84.51660156,99.90722656,71.72167969,6.617604789,6.128840196,6.394705964,43.79269314,37.56268215,40.89226437,0
9240,88.29980469,96.34179688,71.69433594,7.676501276,6.490555872,6.800974134,58.92867184,42.12731552,46.25324917,0
9241,95.75,98.99511719,72.57519531,6.214901447,4.464812031,4.980843181,38.625,19.93454647,24.80879879,0
9242,106.3496094,108.5048828,81.61621094,6.213710257,5.772711227,5.797205255,38.61019516,33.32419491,33.60758877,0
9243,105.2939453,109.7841797,80.8359375,6.34802215,6.360837801,5.956256353,40.29738522,40.46025753,35.47698975,0
9244,94.56640625,110.2724609,78.87988281,7.6409595,6.304061764,6.275590235,58.38426208,39.74119473,39.3830328,0
9245,91.30175781,107.6679688,75.83691406,7.053489609,5.335896035,5.53996177,49.75171566,28.4717865,30.69117641,0
9246,99.16503906,106.8427734,78.89746094,8.819429257,7.541142784,7.680906306,77.78233242,56.8688345,58.99632168,0
9247,75.81152344,103.3916016,68.68945313,10.37154611,7.868050491,8.850496879,107.5689688,61.90621853,78.33129501,0
9248,87.43652344,105.4316406,73.61425781,8.222959593,6.907396316,7.049672521,67.61706448,47.71212387,49.69788265,0
9249,80.22851563,100.8662109,68.77734375,9.001439085,6.83787354,7.392803879,81.02590561,46.75651455,54.65354919,0
9250,77.5078125,84.41601563,59.42480469,6.686327109,6.424803723,6.661031877,44.70697021,41.27810287,44.36934566,0
9251,74.28222656,81.08789063,56.61816406,4.863511756,5.026501043,4.677666994,23.6537466,25.26571274,21.8805685,0
9252,79.28710938,85.24707031,60.52050781,5.680936275,5.786609949,5.888910504,32.27303696,33.4848547,34.67926693,0
9253,76.76367188,83.54980469,58.70703125,3.91247112,3.740020571,3.931308298,15.30743027,13.98775387,15.45518494,0
9254,76.49511719,85.6484375,59.85644531,4.909729617,3.370285698,4.159173955,24.10544491,11.35882568,17.29872799,0
9255,72.35449219,85.59277344,59.00097656,6.614992392,5.55206065,5.626648979,43.75812435,30.82537746,31.65917873,0
9256,76.62890625,85.50585938,59.20507813,4.108036186,3.715724195,4.141177274,16.8759613,13.80660629,17.14934921,0
9257,77.19238281,87.49023438,60.72851563,4.575655326,3.796830291,3.95562882,20.93662167,14.41592026,15.64699936,0
9258,80.51074219,88.15136719,62.21386719,4.781340056,3.882998057,4.376134126,22.86121273,15.07767391,19.15054989,0
9259,85.35253906,89.95996094,65.94433594,6.018828968,5.176509291,5.496254686,36.22630215,26.79624844,30.20881557,0
9260,82.25,88.48730469,64.08984375,3.428397038,3.43008219,3.173334697,11.75390625,11.76546383,10.0700531,0
9261,81.16015625,88.35546875,63.47363281,3.59493654,3.890168067,3.651477666,12.92356873,15.13340759,13.33328915,0
9262,80.50195313,87.40722656,62.63183594,3.966411232,3.927962969,3.836018921,15.73241806,15.42889309,14.71504116,0
9263,79.13183594,87.27148438,61.86621094,4.496656977,3.93210535,3.958607969,20.21992397,15.46145248,15.67057705,0
9264,77.17578125,87.71679688,60.66210938,3.937296544,3.486003136,3.735792075,15.50230408,12.15221786,13.95614243,0
9265,79.70410156,88.87988281,62.68652344,3.737915787,3.281134758,3.180810079,13.97201443,10.7658453,10.11755276,0
9266,81.92285156,86.99414063,63.95019531,4.724944741,4.266965774,4.636225815,22.32510281,18.20699692,21.49458981,0
9267,80.81347656,85.46191406,63.24707031,3.84836791,3.654047767,3.40846992,14.80993557,13.35206509,11.6176672,0
9268,88.98144531,94.64550781,70.37988281,19.50767696,18.66167528,18.43551964,380.5494604,348.2581244,339.8683844,0
9269,84.44726563,87.65429688,64.08691406,4.447957785,3.98748299,4.03612407,19.78432846,15.9000206,16.29029751,0
9270,85.45214844,88.52441406,64.39257813,3.25984915,3.355468608,3.296568942,10.62661648,11.25916958,10.86736679,0
9271,84.27050781,89.08886719,65.16113281,3.3365971,3.245025202,3.044656738,11.13288021,10.53018856,9.269934654,0
9272,85.60546875,89.64550781,65.65039063,2.722986888,2.890298856,2.458014602,7.414657593,8.353827477,6.041835785,0
9273,82.65039063,88.91308594,64.46875,3.466756162,3.347291444,3.204458564,12.01839828,11.20436001,10.26855469,0
9274,81.42578125,87.65039063,64.67480469,3.124431101,3.309674479,2.953862335,9.762069702,10.95394516,8.725302696,0
9275,83.36816406,89.14355469,65.20703125,4.50826088,4.26054499,4.045409891,20.32441616,18.15224361,16.36534119,0
9276,85.01367188,89.60449219,65.65820313,4.003393165,3.752709872,3.604517984,16.02715683,14.08283138,12.9925499,0
9277,85.31933594,89.86523438,65.93261719,4.164415985,3.755647095,3.57240271,17.3423605,14.1048851,12.76206112,0
9278,81.28808594,86.48242188,62.44140625,3.442611916,3.503302515,3.472335474,11.85157681,12.27312851,12.05711365,0
9279,81.35449219,86.82910156,62.75292969,3.121610558,3.129854475,3.123513898,9.744452477,9.795989037,9.756339073,0
9280,81.05273438,87.99316406,63.46972656,3.54507145,3.289565675,3.381801815,12.56753159,10.82124233,11.43658352,0
9281,80.40625,84.79785156,62.91894531,3.807245354,3.532653935,3.618025681,14.49511719,12.47964382,13.09010983,0
9282,79.07226563,85.79980469,61.18066406,4.076017456,3.568793777,3.620360332,16.6139183,12.73628902,13.10700893,0
9283,80.8203125,85.64941406,61.32617188,6.028329725,5.87791979,6.112156384,36.34075928,34.54994106,37.35845566,0
9284,78.13476563,86.38769531,61.91308594,5.262021425,5.515344802,4.272603569,27.68886948,30.41902828,18.25514126,0
9285,79.40917969,89.40820313,63.44628906,5.529709682,5.426836805,5.368186624,30.57768917,29.45055771,28.81742764,0
9286,78.07617188,86.25195313,62.31347656,3.4879898,3.031571519,3.531993011,12.16607285,9.190425873,12.47497463,0
9287,80.93066406,86.9921875,62.63964844,4.144612131,4.150011472,4.217017037,17.17780972,17.22259521,17.78323269,0
9288,79.58789063,86.484375,61.89550781,3.519489521,3.883276192,3.513064253,12.38680649,15.07983398,12.34162045,0
